event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
evt_c982dfebadd0,compliance.submitted,cus_e5bce881,inv_614f984b,2026-05-10T19:37:04.944268Z,1180.22,idk_dc68c7bf,low
evt_dd213cc61281,invoice.validated,cus_9e134787,inv_33fb95b5,2026-05-10T19:37:04.949066Z,3550.94,idk_89f22474,high
evt_ac52115f287e,compliance.failed,cus_d17473b1,inv_0517dda3,2026-05-10T19:37:04.957292Z,2097.23,idk_df867389,normal
evt_67c23c4704c5,invoice.validated,cus_97373b5e,inv_0535401d,2026-05-10T19:37:04.969190Z,4460.97,idk_c546f04e,normal
evt_2f1d4f397cc5,invoice.created,cus_226e5df8,,2026-05-10T19:37:04.976685Z,3585.75,idk_dd4ce130,normal
evt_12e954cfa8b1,invoice.rejected,cus_1a031d1b,,2026-05-10T19:37:05.001328Z,472.87,idk_30278336,normal
evt_aa0e6a2ed4cc,invoice.paid,cus_a10fb4ab,,2026-05-10T19:37:05.007799Z,3203.35,idk_b7748862,normal
evt_8b8e3c4bd8f4,invoice.paid,cus_e477ddc1,inv_961dc036,2026-05-10T20:37:04.791876Z,981.61,idk_1adf0042,low
evt_4070f55faa5f,invoice.validated,cus_97373b5e,inv_c7c1f4eb,2026-05-10T20:37:04.832443Z,1924.33,idk_424d6a1e,high
evt_ddae83c10d5f,invoice.rejected,cus_45d4d6e7,inv_aaa8e17f,2026-05-10T20:37:04.861675Z,243.18,idk_38fa8793,normal
evt_29b8269a99eb,invoice.rejected,cus_cfcd3b7a,,2026-05-10T20:37:04.898804Z,2221.76,idk_f7d4cf06,low
evt_c41a825820c5,invoice.rejected,cus_9e134787,,2026-05-10T20:37:04.927778Z,1600.09,idk_ce685d15,low
evt_ebb566c8078b,invoice.rejected,cus_cafb9a52,inv_e12cddb5,2026-05-10T20:37:04.935584Z,49.44,idk_c3d4c0fe,high
evt_3ffdfc8f0319,compliance.failed,cus_d5d2b1d5,,2026-05-10T20:37:04.945058Z,2801.35,idk_6471fff7,low
evt_1a1c6d1e88a3,invoice.validated,cus_a6d9cc67,inv_bd8807f1,2026-05-10T20:37:04.953031Z,270.1,idk_6fcc4282,normal
evt_c02984114770,compliance.failed,cus_0ebf6058,inv_9486ca63,2026-05-10T20:37:04.962386Z,2362.29,idk_690d0089,high
evt_57b96fc13cf0,invoice.paid,cus_f47ee72e,inv_e943dd2f,2026-05-10T20:37:04.985543Z,4809.16,idk_469fc9c3,high
evt_de09cb2f35f3,invoice.validated,cus_701d4c45,,2026-05-10T21:37:04.787566Z,890.84,idk_08eab132,normal
evt_20ef2423ff5f,invoice.created,cus_c7c6e1e1,inv_49934aa7,2026-05-10T21:37:04.809726Z,1685.89,idk_85da0b14,normal
evt_7b9fac6f1ba4,compliance.failed,cus_6665d177,inv_9b3b91ec,2026-05-10T21:37:04.813695Z,566.96,idk_5a1dcdeb,high
evt_8865a52326c9,invoice.created,cus_471e9d57,inv_908d24ad,2026-05-10T21:37:04.825559Z,4115.85,idk_296c9c64,normal
evt_831b61f3fda7,invoice.paid,cus_cafb9a52,inv_69c75d3f,2026-05-10T21:37:04.838455Z,1218.29,idk_29b4916b,normal
evt_065f892cea97,invoice.paid,cus_c7c6e1e1,inv_f7b583d0,2026-05-10T21:37:04.892299Z,2012.36,idk_b1eb8ffa,high
evt_e8cc1cad5129,invoice.rejected,cus_4e70c904,inv_38f84bdb,2026-05-10T21:37:04.898119Z,1282.77,idk_1151e862,normal
evt_59f848f6aab7,invoice.rejected,cus_5b3410f0,,2026-05-10T21:37:04.899182Z,2671.03,idk_d1254e0e,low
evt_5529bb3a1dd9,compliance.failed,cus_e5bce881,,2026-05-10T21:37:04.944821Z,518.37,idk_729a0b82,normal
evt_18b960246744,compliance.submitted,cus_fe077f3c,inv_42de91ba,2026-05-10T21:37:04.949354Z,3889.24,idk_7df6e944,normal
evt_3367c0af4973,invoice.paid,cus_f4412bc1,,2026-05-10T21:37:04.959891Z,1197.19,idk_3475a2c7,normal
evt_1b0c33c0a3bd,invoice.rejected,cus_75f0428a,inv_e7358063,2026-05-10T21:37:04.978739Z,2868.78,idk_959b2487,high
evt_7b5fc5a7de1e,invoice.validated,cus_d17473b1,inv_7ade19aa,2026-05-10T21:37:04.987779Z,4603.64,idk_e7297df0,low
evt_01ec5f185685,invoice.created,cus_b237ecf5,inv_f65e7e63,2026-05-10T21:37:04.991089Z,3120.31,idk_b72d72be,high
evt_b5b2c4ab9207,invoice.rejected,cus_d8231f83,inv_e6bd311e,2026-05-10T21:37:04.996515Z,4838.04,idk_9ddcb77b,low
evt_fedfeb32510f,invoice.validated,cus_8a7da285,inv_3e069a3b,2026-05-10T21:37:04.999767Z,658.15,idk_ed2ba1d5,low
evt_799fa290319a,invoice.validated,cus_92c8c490,,2026-05-10T21:37:05.016904Z,1217.29,idk_b859afc4,high
evt_2ff1876fd361,invoice.created,cus_033dfe63,inv_524d4851,2026-05-10T22:37:04.801383Z,3958.32,idk_7bea311b,low
evt_22532ab10b87,invoice.rejected,cus_21ce0b07,inv_65c85330,2026-05-10T22:37:04.817517Z,2011.3,idk_0fcfcd35,high
evt_159a1ad5996c,invoice.validated,cus_bc7a8b8e,,2026-05-10T22:37:04.835513Z,4161.94,idk_bff63488,normal
evt_cfad281d53d8,invoice.created,cus_05091141,inv_99dca459,2026-05-10T22:37:04.850319Z,2464.6,idk_c8267e25,low
evt_f58a72133f01,compliance.failed,cus_deb17d12,,2026-05-10T22:37:04.880536Z,1774.75,idk_e88e8a5b,normal
evt_07b0dad056eb,compliance.submitted,cus_92c8c490,inv_0266bf46,2026-05-10T22:37:04.903801Z,3168.73,idk_5c777c30,low
evt_5a46853d0323,compliance.failed,cus_a10fb4ab,inv_6a2eb4ce,2026-05-10T22:37:04.938255Z,3317.7,idk_5a7115f7,normal
evt_fa9c3d97bea4,invoice.paid,cus_c7c6e1e1,inv_1c788b5f,2026-05-10T22:37:04.961314Z,4841.97,idk_110f5a0f,low
evt_3f9c91446e35,compliance.failed,cus_ba38df4d,inv_6ae236b8,2026-05-10T22:37:04.967076Z,1050.54,idk_84b36c0d,low
evt_81e0006fdc64,compliance.failed,cus_701d4c45,,2026-05-10T22:37:04.975445Z,4471.46,idk_5fa10db0,high
evt_6677ab473a9b,compliance.failed,cus_d5d2b1d5,inv_03adabe1,2026-05-10T22:37:04.981492Z,4955.83,idk_4472f2a9,low
evt_66bc7951755b,invoice.created,cus_a6d9cc67,,2026-05-10T22:37:04.992689Z,661.48,idk_07bcda6c,high
evt_0f9fd0709ed9,invoice.paid,cus_1a031d1b,,2026-05-10T22:37:05.008564Z,371.74,idk_ba9ce41d,low
evt_576c328ff111,compliance.submitted,cus_21ce0b07,,2026-05-10T23:37:04.803324Z,1382.38,idk_ada8489f,normal
evt_6447106f4d8c,invoice.rejected,cus_f3e2ecda,inv_93c34879,2026-05-10T23:37:04.840583Z,633.24,idk_0d8ce03c,high
evt_b62ad4eb4b65,invoice.validated,cus_05112f1a,inv_86eeb471,2026-05-10T23:37:04.886455Z,549.35,idk_1270725a,normal
evt_1d9e3e8b6fb0,compliance.submitted,cus_d4060238,inv_10018edf,2026-05-10T23:37:04.900433Z,2209.8,idk_ce6e6eb1,high
evt_40048e240f54,invoice.paid,cus_97373b5e,inv_041220c9,2026-05-10T23:37:04.915074Z,2991.09,idk_0e63a7a3,normal
evt_e294f5ba39c8,invoice.paid,cus_57ae260e,,2026-05-10T23:37:04.963406Z,2932.12,idk_17261c85,high
evt_c6aaeab14f54,invoice.paid,cus_f47ee72e,inv_ad912b70,2026-05-10T23:37:05.011384Z,3396.54,idk_86afccf9,low
evt_2e5bfea627c1,invoice.validated,cus_f5cd8f3b,inv_008ff019,2026-05-10T23:37:05.016409Z,4503.76,idk_ab283f04,low
evt_5b3309481ae9,invoice.created,cus_4ea36b7d,,2026-05-11T00:37:04.910079Z,790.45,idk_0f0d7209,high
evt_256ab29a8ba5,compliance.submitted,cus_701d4c45,,2026-05-11T00:37:04.918242Z,2211.14,idk_6ab48b61,low
evt_004e9eb3c2e1,invoice.created,cus_e44e1d65,inv_08c8907b,2026-05-11T00:37:04.931166Z,262.4,idk_aa7afb9a,high
evt_55604fc0e3e7,invoice.paid,cus_43132853,inv_c6767455,2026-05-11T01:37:04.804045Z,2384.56,idk_c26979f2,normal
evt_c6845c2be55e,invoice.created,cus_6783700b,inv_29135efb,2026-05-11T01:37:04.810467Z,1778.82,idk_7f394de5,low
evt_48122f1f4d80,invoice.validated,cus_1067c55c,,2026-05-11T01:37:04.831180Z,1302.86,idk_e2ce9a66,high
evt_6971cdb784ed,compliance.failed,cus_61126bec,,2026-05-11T01:37:04.862800Z,2479.34,idk_dbcb8790,low
evt_53c820da4d13,compliance.submitted,cus_d4060238,inv_22b02b20,2026-05-11T01:37:04.888974Z,423.21,idk_db1f4126,normal
evt_9ccd37c18585,compliance.submitted,cus_b8e6b380,inv_450ee307,2026-05-11T01:37:04.894329Z,4602.74,idk_af8573f4,low
evt_b31d07c8ddfa,invoice.paid,cus_1ff3563e,inv_a0d5b43d,2026-05-11T01:37:04.902947Z,883.02,idk_95aab300,high
evt_4fd0d5f80283,invoice.validated,cus_ff7cd56f,inv_9153d1a8,2026-05-11T01:37:04.913545Z,272.71,idk_f9ad1593,normal
evt_631d000eb660,compliance.failed,cus_05b86f88,,2026-05-11T01:37:04.932714Z,1749.79,idk_7a479753,high
evt_61a1dc867c3f,invoice.validated,cus_92c8c490,inv_06a79fbc,2026-05-11T01:37:04.938915Z,2767.6,idk_f57201a5,high
evt_7b5834729c03,compliance.submitted,cus_cafb9a52,,2026-05-11T01:37:04.948804Z,2441.73,idk_6a54de49,high
evt_db706bc5078b,compliance.submitted,cus_b89cd28c,inv_a0e377d6,2026-05-11T01:37:04.990092Z,269.92,idk_99d6df37,low
evt_308ec7f96913,invoice.created,cus_92c8c490,inv_bbe8cb4b,2026-05-11T02:37:04.795700Z,2962.25,idk_9b0c613e,normal
evt_f11cda728bdb,invoice.paid,cus_e478c79c,inv_b1b12766,2026-05-11T02:37:04.804631Z,1080.04,idk_cc6865c8,high
evt_8bf8fb846277,compliance.failed,cus_bc7a8b8e,inv_d61c6047,2026-05-11T02:37:04.834659Z,1039.05,idk_bc044b61,low
evt_9bf8b90ab9c2,invoice.validated,cus_cfedd7dc,,2026-05-11T02:37:04.862703Z,1337.12,idk_fc8f4783,high
evt_da0f5f8b9998,invoice.rejected,cus_cfedd7dc,,2026-05-11T02:37:04.883983Z,3977.04,idk_36900fe5,low
evt_24873e6bf587,compliance.submitted,cus_75f0428a,inv_93bed2e9,2026-05-11T02:37:04.887800Z,2701.15,idk_f45c8e44,normal
evt_944159600b0a,invoice.validated,cus_5bab8560,,2026-05-11T02:37:04.897334Z,235.8,idk_0b91d235,high
evt_d8f1b0b656a5,invoice.rejected,cus_1b3e0074,inv_a532eb99,2026-05-11T02:37:04.900930Z,2843.37,idk_2823b31f,high
evt_60aea0a4797a,invoice.paid,cus_565a5afc,inv_63e4e2d0,2026-05-11T02:37:04.904566Z,570.05,idk_efdfa035,high
evt_369b452c003a,invoice.validated,cus_9c19208b,inv_d4e3e381,2026-05-11T02:37:04.908102Z,1010.52,idk_672aaa36,low
evt_7b27173a64a1,invoice.paid,cus_9c19208b,inv_e1fada27,2026-05-11T02:37:04.959778Z,4631.69,idk_6dbaee29,high
evt_30f955626251,invoice.paid,cus_02199d44,inv_dde8671d,2026-05-11T02:37:04.973447Z,1610.94,idk_c1ccc5f1,normal
evt_50e7fec465d3,invoice.rejected,cus_47fddada,inv_613d340b,2026-05-11T02:37:05.009808Z,1811.66,idk_135a9185,high
evt_c17f2405a89c,compliance.submitted,cus_7e7dd8d8,inv_43271107,2026-05-11T03:37:04.803450Z,4960.56,idk_6a7e0a53,low
evt_c6e01ea06285,invoice.validated,cus_97373b5e,,2026-05-11T03:37:04.810986Z,2405.87,idk_6b3e9fe1,low
evt_fc02ed6c3cc0,invoice.rejected,cus_89a7cb68,inv_8b4ff4a3,2026-05-11T03:37:04.814047Z,471.39,idk_0481adc3,low
evt_8a2522866b5e,compliance.submitted,cus_bc7a8b8e,inv_b675d36c,2026-05-11T03:37:04.823209Z,2968.25,idk_5036e658,low
evt_fb9f5ae8b440,compliance.failed,cus_d17473b1,inv_952dfdce,2026-05-11T03:37:04.853387Z,4570.32,idk_6f883189,normal
evt_e2fbb5910120,invoice.rejected,cus_deb17d12,inv_ce81c507,2026-05-11T03:37:04.857619Z,4546.11,idk_f0268fde,low
evt_8994c76c9c69,compliance.submitted,cus_cfcd3b7a,inv_ba20ddbf,2026-05-11T03:37:04.885795Z,2813.66,idk_35e44e56,normal
evt_169a1c1a7782,compliance.failed,cus_b2a70a33,,2026-05-11T03:37:04.929519Z,131.34,idk_0f80adc9,high
evt_cfba25db7d30,invoice.paid,cus_21ce0b07,inv_04b0df8b,2026-05-11T03:37:04.935853Z,2003.5,idk_5748ebe2,low
evt_2b60611ffe97,invoice.paid,cus_1f464e97,inv_ff8100c1,2026-05-11T03:37:04.948279Z,634.93,idk_bbabdb34,high
evt_657736569727,compliance.submitted,cus_04fa30e3,inv_5b86c817,2026-05-11T03:37:04.975923Z,3161.35,idk_6bc4b555,high
evt_15ed9f1ee58a,invoice.validated,cus_f6cdd97a,inv_ddd7f5b6,2026-05-11T03:37:04.991069Z,3102.92,idk_7e94296e,high
evt_e12a818a71f7,compliance.failed,cus_a1ca23cc,inv_b4be12b9,2026-05-11T03:37:04.993852Z,3395.09,idk_56da1dd5,low
evt_224d1439d00d,invoice.paid,cus_a10fb4ab,inv_09d86514,2026-05-11T04:37:04.794975Z,332.68,idk_5e6a1396,low
evt_655504ddfe71,compliance.submitted,cus_cfedd7dc,inv_da59c7bf,2026-05-11T04:37:04.805319Z,279.69,idk_bcd3041f,low
evt_81f21b8d848f,invoice.validated,cus_e5bce881,inv_9ad51292,2026-05-11T04:37:04.809600Z,2278.98,idk_ac8e8aa8,normal
evt_5eb5d78025b9,invoice.rejected,cus_4d2b4c47,inv_66ee833f,2026-05-11T04:37:04.816985Z,3773.95,idk_847d2e6a,normal
evt_faa510114803,compliance.submitted,cus_701d4c45,,2026-05-11T04:37:04.856086Z,2540.57,idk_0cb2f1f3,high
evt_1e400d78c02c,invoice.rejected,cus_f4412bc1,inv_fa0ce716,2026-05-11T04:37:04.864144Z,3330.59,idk_0dfe0108,high
evt_fc883e7aadff,compliance.failed,cus_97373b5e,,2026-05-11T04:37:04.867199Z,3439.26,idk_e8f79c85,normal
evt_524c14f15572,compliance.submitted,cus_f3e2ecda,inv_1193d6ad,2026-05-11T04:37:04.872418Z,4606.63,idk_99ee400a,normal
evt_0b777141eae0,invoice.created,cus_21ce0b07,inv_8f308414,2026-05-11T04:37:04.872790Z,4995.63,idk_c4963b93,high
evt_f2c96bb45290,invoice.rejected,cus_7c410cd8,inv_d92b7365,2026-05-11T04:37:04.907616Z,2444.13,idk_182f5f48,normal
evt_e35433129763,invoice.rejected,cus_20786a5a,,2026-05-11T04:37:04.947759Z,1519.85,idk_71e70ba6,high
evt_a42dc496b81e,compliance.submitted,cus_269ef271,inv_143b8272,2026-05-11T04:37:04.960064Z,3517.14,idk_d9f04115,low
evt_942087aede85,compliance.failed,cus_84b1ac3f,,2026-05-11T04:37:04.968278Z,1849.04,idk_5c907911,high
evt_448d4d8869a0,invoice.validated,cus_b399d6ea,inv_4a7efdb7,2026-05-11T04:37:04.974107Z,2071.91,idk_324528ee,normal
evt_eee5bb1f7365,invoice.created,cus_b89cd28c,,2026-05-11T04:37:04.987158Z,2367.78,idk_6356215f,high
evt_bb0c4cba207e,invoice.validated,cus_a10fb4ab,,2026-05-11T04:37:04.996592Z,1920.99,idk_9a25a9ca,low
evt_5f66d0d82987,invoice.validated,cus_05b86f88,inv_bb7074fc,2026-05-11T04:37:04.999971Z,165.92,idk_0204c773,normal
evt_7f7811caf2cd,invoice.paid,cus_f4412bc1,inv_bc5cff46,2026-05-11T04:37:05.012076Z,2438.89,idk_b2727b3a,normal
evt_c149a273b83e,invoice.paid,cus_c2f3b601,inv_02422b7c,2026-05-11T05:37:04.809682Z,1043.25,idk_5ddaa64f,normal
evt_a0b3ec33893f,invoice.validated,cus_b8e6b380,,2026-05-11T05:37:04.841942Z,3726.03,idk_38ff7849,normal
evt_052f4c1f0f6f,invoice.paid,cus_d4060238,,2026-05-11T05:37:04.850634Z,1747.6,idk_18386ad5,high
evt_43ddda9a5fec,compliance.failed,cus_b8e6b380,,2026-05-11T05:37:04.869097Z,4449.39,idk_1e443b10,normal
evt_11e9b9497e03,invoice.paid,cus_8221c5dc,,2026-05-11T05:37:04.873904Z,2977.14,idk_194a4a89,high
evt_f4413ca17248,invoice.rejected,cus_02ced190,,2026-05-11T05:37:04.960822Z,544.54,idk_e7c279c2,high
evt_9152e774798e,invoice.created,cus_d17473b1,inv_43119216,2026-05-11T05:37:04.967712Z,3015.81,idk_171b6ca3,high
evt_5853d22eb4cc,invoice.validated,cus_261230c2,,2026-05-11T05:37:04.976519Z,1537.93,idk_1b4f0a6f,low
evt_22ba84a491e8,invoice.validated,cus_deb17d12,inv_b82256cf,2026-05-11T05:37:04.978972Z,914.53,idk_9c3cc07f,normal
evt_9078728aad0f,invoice.rejected,cus_4ea36b7d,inv_a3262e92,2026-05-11T05:37:04.980175Z,4204.92,idk_60e92a9c,high
evt_9931d92f2f43,invoice.created,cus_ba38df4d,inv_8a7e8c62,2026-05-11T05:37:05.000013Z,1828.54,idk_07e0124b,low
evt_0bf75e09da14,invoice.paid,cus_4e70c904,inv_06aadf0e,2026-05-11T05:37:05.003231Z,3234.73,idk_b62ba752,normal
evt_2ff60473f83a,invoice.paid,cus_02ced190,inv_c0cb300d,2026-05-11T05:37:05.009055Z,2881.14,idk_4012167c,normal
evt_2719dab6b8e9,invoice.validated,cus_89a7cb68,inv_3ce5dd93,2026-05-11T06:37:04.786646Z,3271.75,idk_19cf408e,normal
evt_f74c81ebc3a5,compliance.submitted,cus_02199d44,inv_66553a86,2026-05-11T06:37:04.792946Z,2193.0,idk_0c2306c6,low
evt_2a982a0fdb9b,compliance.failed,cus_ad61fe25,,2026-05-11T06:37:04.807149Z,84.89,idk_0e672f23,high
evt_eee00718aa9f,invoice.created,cus_4f7d6cfe,,2026-05-11T06:37:04.826921Z,703.0,idk_877d2593,low
evt_90d77d26c139,compliance.submitted,cus_a10fb4ab,inv_44c69c9a,2026-05-11T06:37:04.831855Z,3998.45,idk_6d280278,normal
evt_5020ffbd812b,compliance.submitted,cus_d17473b1,inv_c5994308,2026-05-11T06:37:04.839259Z,3720.16,idk_b130da6e,low
evt_2b3a99dffb98,compliance.submitted,cus_e5bce881,,2026-05-11T06:37:04.844443Z,3158.07,idk_4f7e0839,high
evt_74f3e8eeae95,invoice.paid,cus_7ba1efa2,inv_e404f917,2026-05-11T06:37:04.877103Z,3032.33,idk_6d7d8fc2,low
evt_945288b4305f,invoice.paid,cus_75f0428a,inv_d48a2389,2026-05-11T06:37:04.882883Z,4996.52,idk_c7072f8f,high
evt_434cd414fbdb,invoice.validated,cus_6de90fa4,inv_445e80d0,2026-05-11T06:37:04.965660Z,4229.51,idk_976f72e0,high
evt_d667e691f181,invoice.paid,cus_9c7a0a1e,inv_80985b1b,2026-05-11T06:37:04.968926Z,1032.25,idk_b90b2e10,low
evt_aeee891d595c,invoice.validated,cus_d5d2b1d5,inv_8004911a,2026-05-11T06:37:04.983506Z,951.4,idk_60f96e66,low
evt_1ef0ab854fea,invoice.paid,cus_c338d17d,,2026-05-11T06:37:04.990659Z,391.39,idk_409a4fa8,normal
evt_5ccbe9c1fe1d,invoice.validated,cus_d7890521,inv_468b0ed6,2026-05-11T06:37:05.016135Z,4294.28,idk_4d42f488,high
evt_a6632d5ebc1e,invoice.created,cus_fe077f3c,inv_33918eb7,2026-05-11T07:37:04.783735Z,1383.07,idk_c295bcc1,low
evt_6b60c651fc10,invoice.validated,cus_9e134787,inv_09b6d0e5,2026-05-11T07:37:04.815042Z,2014.4,idk_586ba7bc,high
evt_7bd7b3eb4e55,invoice.created,cus_1067c55c,inv_9b37b232,2026-05-11T07:37:04.836502Z,458.93,idk_e851a8d9,low
evt_3a75cc14240b,invoice.created,cus_02199d44,inv_ee7b40ef,2026-05-11T07:37:04.854326Z,1357.1,idk_4b705bc4,high
evt_482b4ae387fa,invoice.paid,cus_24f1af9e,,2026-05-11T07:37:04.855444Z,4407.74,idk_0fb20ca0,high
evt_be7381323555,invoice.paid,cus_7c410cd8,inv_328a76a5,2026-05-11T07:37:04.864434Z,990.18,idk_4927ee85,normal
evt_fc325afd68a0,invoice.rejected,cus_deb17d12,,2026-05-11T07:37:04.890807Z,4299.47,idk_56857e36,low
evt_c4a7b83e7d3d,compliance.failed,cus_8b208913,inv_5bcc2ac1,2026-05-11T07:37:04.893210Z,3197.91,idk_a102ba9e,normal
evt_f60693e4feca,invoice.paid,cus_cfedd7dc,inv_3adf0a56,2026-05-11T07:37:04.896113Z,3794.51,idk_7d76e7f0,normal
evt_48c5b534e5e6,invoice.created,cus_4ea36b7d,,2026-05-11T07:37:04.896499Z,1660.53,idk_4019af35,low
evt_806fa6b74b1c,invoice.validated,cus_b8e6b380,,2026-05-11T07:37:04.919193Z,4766.53,idk_21c0df81,low
evt_2324b35de2db,compliance.failed,cus_b237ecf5,inv_80180fe7,2026-05-11T07:37:04.921054Z,2416.65,idk_0009de08,high
evt_0b7ca738404d,invoice.paid,cus_c7c2be0c,inv_08074e17,2026-05-11T07:37:04.982136Z,2227.48,idk_df66dc4a,high
evt_23af87ea8583,invoice.validated,cus_10654226,inv_b6e75ada,2026-05-11T07:37:05.002006Z,324.07,idk_db1a2a7a,high
evt_0170177f1381,invoice.validated,cus_8b208913,inv_f759f25b,2026-05-11T07:37:05.002700Z,4553.57,idk_972c0c0b,high
evt_501c7990fbfc,invoice.paid,cus_cfedd7dc,,2026-05-11T07:37:05.010877Z,3706.46,idk_c3f7529b,normal
evt_389114697728,invoice.rejected,cus_bc7a8b8e,inv_69ae9ec1,2026-05-11T08:37:04.783108Z,288.2,idk_fa1d5f81,high
evt_46a348d3a5a7,invoice.validated,cus_a10fb4ab,inv_9d5d9d9a,2026-05-11T08:37:04.785874Z,4687.01,idk_6d682956,low
evt_9f9eee38153b,invoice.validated,cus_77178f10,inv_fdb502e7,2026-05-11T08:37:04.787459Z,3124.82,idk_895d8d6c,high
evt_086cb9f8e34b,invoice.created,cus_b5a76dc2,inv_18233e24,2026-05-11T08:37:04.805998Z,2321.14,idk_483fe388,normal
evt_ebc4d25e8bea,invoice.validated,cus_3f6d5d76,,2026-05-11T08:37:04.814961Z,868.29,idk_76097d2f,low
evt_2b6dae6d3051,invoice.created,cus_028bc838,inv_ab2b8125,2026-05-11T08:37:04.823358Z,4718.71,idk_0979a344,low
evt_9560d13f5f63,invoice.created,cus_77178f10,inv_4a8e812d,2026-05-11T08:37:04.847007Z,4185.2,idk_d02b348b,high
evt_1b5bab295706,invoice.created,cus_b5a76dc2,,2026-05-11T08:37:04.853698Z,916.27,idk_f150f8ca,normal
evt_e8b3f170fda1,invoice.created,cus_a10fb4ab,inv_73d3228f,2026-05-11T08:37:04.865930Z,2581.18,idk_8db4efae,normal
evt_b9266aa75c36,invoice.paid,cus_ff7cd56f,,2026-05-11T08:37:04.925845Z,4594.46,idk_7ba54cd0,normal
evt_7fce1c377d5f,invoice.rejected,cus_10654226,,2026-05-11T08:37:04.937762Z,3070.93,idk_5a59feaf,low
evt_963e50d84623,invoice.validated,cus_701d4c45,inv_2493f4c4,2026-05-11T08:37:04.959195Z,3156.71,idk_6079b8d5,low
evt_6660f5d415ec,invoice.rejected,cus_af7d06fe,inv_3b792562,2026-05-11T08:37:05.016323Z,669.46,idk_1dfb7eb7,normal
evt_daee3093234a,invoice.validated,cus_deb17d12,,2026-05-11T09:37:04.823643Z,108.47,idk_15ab8c85,low
evt_efe1367ff011,compliance.failed,cus_4fc5acc5,inv_4ab18968,2026-05-11T09:37:04.827512Z,4296.73,idk_0030eb1a,high
evt_c762b3b57c3a,compliance.failed,cus_4e70c904,inv_ac4f744b,2026-05-11T09:37:04.842467Z,1708.38,idk_a9c267a8,high
evt_9c123bc00701,invoice.validated,cus_acd5ca57,inv_90868218,2026-05-11T09:37:04.849292Z,3612.73,idk_57a02db8,low
evt_8af36d8d589a,invoice.validated,cus_9e134787,,2026-05-11T09:37:04.856985Z,4687.82,idk_a522b833,high
evt_909d62e7b9ae,invoice.created,cus_deb17d12,,2026-05-11T09:37:04.930509Z,2308.74,idk_dc8b727b,low
evt_0895a0550d4b,invoice.paid,cus_674ef98f,inv_1953c09b,2026-05-11T09:37:04.932319Z,4744.57,idk_d5ede9c6,high
evt_e80d5fe1bf7b,invoice.created,cus_b399d6ea,,2026-05-11T09:37:05.004918Z,1638.54,idk_1576e6d5,high
evt_143a59487658,invoice.paid,cus_97373b5e,,2026-05-11T10:37:04.799012Z,195.33,idk_e622fd97,normal
evt_8a247f891fee,invoice.rejected,cus_674ef98f,inv_3b19baba,2026-05-11T10:37:04.800425Z,1381.51,idk_72d82aef,high
evt_d54de76d8808,compliance.submitted,cus_6783700b,inv_b08e61b4,2026-05-11T10:37:04.862525Z,357.43,idk_34d33e28,high
evt_ad6ead6a25ac,invoice.paid,cus_4f7d6cfe,inv_be7a1443,2026-05-11T10:37:04.886882Z,4230.29,idk_822d5ab6,low
evt_b76c2f203220,invoice.rejected,cus_04fa30e3,inv_62615e6e,2026-05-11T10:37:04.899895Z,3381.74,idk_fdaa1231,low
evt_91b7930f9c38,compliance.submitted,cus_1067c55c,inv_0895efee,2026-05-11T10:37:04.907421Z,1883.26,idk_d855c1f0,high
evt_b4e016146301,invoice.created,cus_7ba1efa2,inv_59fb26a1,2026-05-11T10:37:04.909797Z,2069.15,idk_635dfc87,low
evt_e1d0620d55cf,compliance.failed,cus_cfedd7dc,,2026-05-11T10:37:04.925010Z,2572.98,idk_f35bfcb3,normal
evt_68e437f0b3cd,compliance.failed,cus_b8e6b380,inv_d97051fa,2026-05-11T11:37:04.781180Z,2161.76,idk_85f2400c,low
evt_aaf852c4697f,invoice.paid,cus_abaa5612,,2026-05-11T11:37:04.795410Z,3063.35,idk_22820f68,high
evt_3b3eceeb0104,invoice.paid,cus_4e70c904,inv_38370b6e,2026-05-11T11:37:04.821260Z,3749.57,idk_dc77e756,low
evt_62fa40eb399d,compliance.submitted,cus_8221c5dc,inv_b0328160,2026-05-11T11:37:04.823846Z,2150.19,idk_3fecaed5,high
evt_b38e5b7f0c87,invoice.paid,cus_0f1fb209,inv_df0162bd,2026-05-11T11:37:04.837900Z,4198.57,idk_619862b6,normal
evt_4529c24831d6,compliance.failed,cus_226e5df8,inv_ac916207,2026-05-11T11:37:04.847239Z,548.62,idk_83179564,high
evt_cee01c5c9c7e,compliance.submitted,cus_77178f10,,2026-05-11T11:37:04.880956Z,417.41,idk_bb130b88,low
evt_678fb2482f09,invoice.created,cus_471e9d57,,2026-05-11T11:37:04.898488Z,3774.17,idk_deded5bd,normal
evt_f369cd41e794,invoice.paid,cus_f4412bc1,inv_243d3808,2026-05-11T11:37:04.898740Z,3001.38,idk_4ce4ccd6,normal
evt_c910367b92c9,invoice.paid,cus_bbf5e3c6,inv_4e16a34c,2026-05-11T11:37:04.915287Z,2435.79,idk_28902468,normal
evt_c7b06d5b6fd2,invoice.created,cus_1f464e97,inv_2f3f3461,2026-05-11T11:37:04.933194Z,2968.98,idk_855ada69,high
evt_f91b307cedc1,invoice.paid,cus_7af03d4a,inv_b8e2bce1,2026-05-11T11:37:04.965557Z,3779.38,idk_10be541a,low
