event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_ce634e830c06,delivered,none,False,none
evt_b5c2a3be452f,expired,replay_without_fix,False,investigate
evt_53dea4caab59,expired,payload_too_large,False,reduce_payload_size
evt_a1a5a69f418a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_6b4e4683dd6d,delivered,none,False,none
evt_70b3cb81b45d,expired,payload_too_large,False,reduce_payload_size
evt_7db615b4556f,duplicate,duplicate_event,False,fix_retry_logic
evt_110994a18200,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_48c366e52cbe,delivered,none,False,none
evt_ed4df0441f07,expired,payload_too_large,False,reduce_payload_size
evt_b34e698ec299,expired,payload_too_large,False,reduce_payload_size
evt_cc282e909368,delivered,none,False,none
evt_3ecdfb061562,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_48a80dc582f3,expired,payload_too_large,False,reduce_payload_size
evt_4909e8f3db42,delivered,none,False,none
evt_2ccb27397860,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0046daea45b9,expired,payload_too_large,False,reduce_payload_size
evt_97e4c99bf28c,expired,payload_too_large,False,reduce_payload_size
evt_93e3a60805ab,expired,payload_too_large,False,reduce_payload_size
evt_1db271b3f996,delivered,none,False,none
evt_69d0341bd3f0,expired,payload_too_large,False,reduce_payload_size
evt_242c921327d2,delivered,none,False,none
evt_2a86e6081e8f,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_190389497740,delivered,none,False,none
evt_2d76dd3a27af,expired,payload_too_large,False,reduce_payload_size
evt_529209d31f2c,delivered,none,False,none
evt_817505762784,expired,payload_too_large,False,reduce_payload_size
evt_d95ea69e4e39,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_3e5337ee8306,expired,payload_too_large,False,reduce_payload_size
evt_43e4fca6a018,expired,payload_too_large,False,reduce_payload_size
evt_d9596993a36d,expired,timeout,True,investigate
evt_f494143584ba,delivered,none,False,none
evt_e72da31b1516,expired,payload_too_large,False,reduce_payload_size
evt_4b5d8741bf0b,delivered,none,False,none
evt_104274f35bc9,duplicate,duplicate_event,False,fix_retry_logic
evt_77f5724d2332,expired,timeout,True,investigate
evt_16156f9e6d04,expired,payload_too_large,False,reduce_payload_size
evt_7e902b20939c,recovered,none,False,none
evt_57679b865045,expired,payload_too_large,False,reduce_payload_size
evt_dee91de7dd87,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2069baa91be9,delivered,none,False,none
evt_a7f10687b508,expired,payload_too_large,False,reduce_payload_size
evt_dcae5121d52b,duplicate,duplicate_event,False,fix_retry_logic
evt_39c1d7d122f0,expired,payload_too_large,False,reduce_payload_size
evt_47aa35ba4387,delivered,none,False,none
evt_227275575cbe,delivered,none,False,none
evt_c3b652a8be65,delivered,none,False,none
evt_cd868df2cd60,expired,payload_too_large,False,reduce_payload_size
evt_2f08dc8d3372,expired,payload_too_large,False,reduce_payload_size
evt_2a4e7b2e095f,duplicate,duplicate_event,False,fix_retry_logic
evt_86d57b066be6,delivered,none,False,none
evt_61a74efb0ca7,delivered,none,False,none
evt_82e7c085692d,expired,payload_too_large,False,reduce_payload_size
evt_9aad3e28abed,delivered,none,False,none
evt_f76df56f8e04,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_01fba2c9ba23,delivered,none,False,none
evt_4a56e130e1a1,expired,payload_too_large,False,reduce_payload_size
evt_ac87773642d8,duplicate,duplicate_event,False,fix_retry_logic
evt_cc8d8cade4c4,delivered,none,False,none
evt_6c063d37d253,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d52010b0d54d,delivered,none,False,none
evt_0026c3cefa9e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0fef8f4edcc0,expired,malformed_response,True,investigate
evt_a79e9c6db35b,delivered,none,False,none
evt_2e19f8736a1c,expired,payload_too_large,False,reduce_payload_size
evt_5ff48b23761d,delivered,none,False,none
evt_47dbdcfefc75,expired,payload_too_large,False,reduce_payload_size
evt_2c057f5dc809,delivered,none,False,none
evt_213bbb77f7cc,delivered,none,False,none
evt_77cd9bed23e3,expired,payload_too_large,False,reduce_payload_size
evt_b65477bd973a,delivered,none,False,none
evt_27e732bc9ceb,delivered,none,False,none
evt_1c19a56e2ae2,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e940bec63b50,delivered,none,False,none
evt_b34396c79ac1,delivered,none,False,none
evt_10defb01db4d,expired,payload_too_large,False,reduce_payload_size
evt_5ea5d9e87296,delivered,none,False,none
evt_b6795a89c6a2,delivered,none,False,none
evt_f5bae3a79473,expired,payload_too_large,False,reduce_payload_size
evt_727e2d3a48d1,delivered,none,False,none
evt_c4184afb4dc0,delivered,none,False,none
evt_59b7e0c53a2e,delivered,none,False,none
evt_2396f01a9357,expired,payload_too_large,False,reduce_payload_size
evt_334991309e08,expired,payload_too_large,False,reduce_payload_size
evt_f41f67403234,delivered,none,False,none
evt_89c05cd82972,expired,payload_too_large,False,reduce_payload_size
evt_98194f1ce8dc,delivered,none,False,none
evt_1dc76f29ff31,delivered,none,False,none
evt_d9489de59c10,delivered,none,False,none
evt_a9b006dcb392,delivered,none,False,none
evt_7475451440dd,delivered,none,False,none
evt_60ffb0f93ea4,delivered,none,False,none
evt_6f87a6fb7430,delivered,none,False,none
evt_306af23e3a06,expired,payload_too_large,False,reduce_payload_size
evt_43a25bb564ac,delivered,none,False,none
evt_f995ee878f86,delivered,none,False,none
evt_7bc76bc0ad7c,expired,payload_too_large,False,reduce_payload_size
evt_8d98fb52a282,delivered,none,False,none
evt_dd7264e9426c,delivered,none,False,none
evt_8b8044de2f5b,duplicate,duplicate_event,False,fix_retry_logic
evt_fc3f5c6815d5,delivered,none,False,none
evt_d37b7089c5dc,expired,payload_too_large,False,reduce_payload_size
evt_58c772d79412,delivered,none,False,none
evt_dee05a0d114d,delivered,none,False,none
evt_ac1ed3040f82,expired,timeout,True,investigate
evt_ff44bb9037b5,expired,payload_too_large,False,reduce_payload_size
evt_088ea42f6566,expired,payload_too_large,False,reduce_payload_size
evt_0d64006582ad,duplicate,duplicate_event,False,fix_retry_logic
evt_a06a1468b3d1,delivered,none,False,none
evt_3b69e885b8f5,expired,payload_too_large,False,reduce_payload_size
evt_3207015d0aff,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_84a7f7b1d772,expired,payload_too_large,False,reduce_payload_size
evt_9e2f08346cc9,expired,payload_too_large,False,reduce_payload_size
evt_11a1f474dc98,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_4adce3de1861,expired,payload_too_large,False,reduce_payload_size
evt_cfe4cf1cd446,delivered,none,False,none
evt_245fdb174dad,expired,payload_too_large,False,reduce_payload_size
evt_21abdd3e0f05,delivered,none,False,none
evt_7f22b1ebe777,delivered,none,False,none
evt_4bb9e57aeec5,expired,payload_too_large,False,reduce_payload_size
evt_e3747c76d8b4,delivered,none,False,none
evt_ef8ba9622b71,delivered,none,False,none
evt_312a3635e5f5,delivered,none,False,none
evt_c70d6722ad22,delivered,none,False,none
evt_a27def8a6836,expired,timeout,True,investigate
evt_c068f1ff2626,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_230322b11f34,delivered,none,False,none
evt_185b3e1fa654,delivered,none,False,none
evt_c05c54a09285,expired,payload_too_large,False,reduce_payload_size
evt_89462bf4363b,delivered,none,False,none
evt_609d884a9e9a,delivered,none,False,none
evt_2637bfd48aba,delivered,none,False,none
evt_8c489e11721d,delivered,none,False,none
evt_06fba57381b3,delivered,none,False,none
evt_7e0bf3fa560b,delivered,none,False,none
evt_4601c5e679fa,delivered,none,False,none
evt_527921b26b6a,expired,replay_without_fix,False,investigate
evt_5057452c1d2e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_411f1c747b86,delivered,none,False,none
evt_606844f73529,delivered,none,False,none
evt_fc4a52b25f2d,delivered,none,False,none
evt_4136c4f0ee94,expired,payload_too_large,False,reduce_payload_size
evt_e6b3c762347a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d20b31564eb4,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_78925afcae0f,expired,customer_endpoint_down,True,wait_and_retry
evt_8be1c60f1f99,delivered,none,False,none
evt_d77d7087b72b,delivered,none,False,none
evt_c02b5d303c0c,expired,invalid_signature,True,verify_signature_config
evt_5c5bc49707f9,delivered,none,False,none
evt_5df0334ff638,expired,payload_too_large,False,reduce_payload_size
evt_952a78813e3a,delivered,none,False,none
evt_98c20fe5638d,expired,payload_too_large,False,reduce_payload_size
evt_97903aea4e04,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_3a00237d9547,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f5f6f61ddff7,expired,payload_too_large,False,reduce_payload_size
evt_c945a4c61ab7,delivered,none,False,none
evt_0ab16e187260,expired,payload_too_large,False,reduce_payload_size
evt_16f48a53c51e,delivered,none,False,none
evt_ac0e3513ae03,expired,payload_too_large,False,reduce_payload_size
evt_e741ca6fd65d,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_3c8182da02e8,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b480fadff6c1,delivered,none,False,none
evt_7033d366470a,expired,payload_too_large,False,reduce_payload_size
evt_a95018aa33fc,duplicate,duplicate_event,False,fix_retry_logic
evt_b0f85944520b,delivered,none,False,none
evt_9b6acd00250f,expired,payload_too_large,False,reduce_payload_size
evt_b8582a3f2548,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_270707fa35ba,expired,payload_too_large,False,reduce_payload_size
evt_589712c65b62,expired,payload_too_large,False,reduce_payload_size
evt_997654137ec4,expired,payload_too_large,False,reduce_payload_size
evt_429db6ee449c,expired,payload_too_large,False,reduce_payload_size
evt_b1d9f81de5d4,delivered,none,False,none
evt_dd09fb8f2e5a,delivered,none,False,none
evt_39be25c0f6eb,expired,payload_too_large,False,reduce_payload_size
evt_69acea665220,delivered,none,False,none
evt_5aefe6d0df6e,delivered,none,False,none
evt_a7e0dee531cd,expired,payload_too_large,False,reduce_payload_size
evt_11ba0b9e5dee,delivered,none,False,none
evt_c9e373a2d721,expired,payload_too_large,False,reduce_payload_size
evt_5616e8d5979f,expired,payload_too_large,False,reduce_payload_size
evt_fecee4f32f64,expired,payload_too_large,False,reduce_payload_size
evt_c02fd872122d,expired,payload_too_large,False,reduce_payload_size
evt_7ff958ef9019,delivered,none,False,none
evt_cb2fd13296cc,expired,replay_without_fix,False,investigate
evt_c59506f1a40a,expired,timeout,True,investigate
evt_ae38aaf2fe03,delivered,none,False,none
evt_c4ab4a8d09cc,delivered,none,False,none
evt_74452ae369ee,expired,payload_too_large,False,reduce_payload_size
evt_b1c36f754c08,delivered,none,False,none
evt_37eafd809bfe,duplicate,duplicate_event,False,fix_retry_logic
evt_843d24876b72,delivered,none,False,none
evt_9ef0b5056e05,expired,payload_too_large,False,reduce_payload_size
evt_6d77ac8b0ff3,expired,payload_too_large,False,reduce_payload_size
evt_6b4bf260e475,delivered,none,False,none
evt_1411bf32e331,delivered,none,False,none
evt_9aa9ca4d6469,expired,payload_too_large,False,reduce_payload_size
evt_35be18ec3122,delivered,none,False,none
evt_495cb6a2bedd,expired,payload_too_large,False,reduce_payload_size
evt_bad4e3fcd43a,delivered,none,False,none
evt_2bec1be50888,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8ba35fea2e99,expired,payload_too_large,False,reduce_payload_size
evt_d1d92069c9c2,expired,payload_too_large,False,reduce_payload_size
evt_86853af393c8,expired,payload_too_large,False,reduce_payload_size
evt_6a04cf0fb371,expired,replay_without_fix,False,investigate
evt_a7cc39d89cf0,delivered,none,False,none
evt_3953adefc5bb,delivered,none,False,none
evt_c42e45b08fb1,expired,payload_too_large,False,reduce_payload_size
evt_c6e9ba9d7593,expired,payload_too_large,False,reduce_payload_size
evt_16f5c12e1bf4,expired,payload_too_large,False,reduce_payload_size
evt_6c4ec123177c,delivered,none,False,none
evt_69bdf67e441b,delivered,none,False,none
evt_14b3ffc811ce,duplicate,duplicate_event,False,fix_retry_logic
evt_191b1d1845d5,expired,malformed_response,True,investigate
evt_18f38b129573,expired,payload_too_large,False,reduce_payload_size
evt_c892ffbef7e2,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_7124527610d1,expired,payload_too_large,False,reduce_payload_size
evt_c2334e226888,expired,rate_limited,True,apply_exponential_backoff
evt_d48f4285784c,delivered,none,False,none
evt_3ff37db659aa,expired,payload_too_large,False,reduce_payload_size
evt_3ae4492764d2,duplicate,duplicate_event,False,fix_retry_logic
evt_4744ca9e2b12,expired,payload_too_large,False,reduce_payload_size
evt_e45c794e823d,expired,payload_too_large,False,reduce_payload_size
evt_2b9c98b8ba2d,expired,payload_too_large,False,reduce_payload_size
evt_b55cfc1de084,recovered,none,False,none
evt_cd7b0fcb7354,expired,payload_too_large,False,reduce_payload_size
evt_abd8be004021,delivered,none,False,none
evt_86f74dffd5cc,delivered,none,False,none
evt_c317c608dbc5,expired,customer_endpoint_down,True,wait_and_retry
evt_836f63805f3b,recovered,none,False,none
evt_20893d0233d0,expired,timeout,True,investigate
evt_f9b6902fcd28,delivered,none,False,none
evt_4be30d802a1b,expired,payload_too_large,False,reduce_payload_size
evt_3305a1a0785a,expired,payload_too_large,False,reduce_payload_size
evt_83c8f5193fd5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_ed45857f3456,delivered,none,False,none
evt_397cdaceb976,expired,payload_too_large,False,reduce_payload_size
evt_6a2509c23366,delivered,none,False,none
evt_053b953efd32,delivered,none,False,none
evt_1a52eee073de,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8f500cdd61f6,delivered,none,False,none
evt_187a966f0bff,delivered,none,False,none
evt_9ee1b20c29cd,expired,payload_too_large,False,reduce_payload_size
evt_0f9512b38aa9,expired,payload_too_large,False,reduce_payload_size
evt_50736d868682,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a42a7dfd1e97,expired,malformed_response,True,investigate
evt_56b0cd799ed3,delivered,none,False,none
evt_d92bb94f540b,delivered,none,False,none
evt_12b6d6fa3247,delivered,none,False,none
evt_8ec9d7abaa87,expired,payload_too_large,False,reduce_payload_size
evt_41ac10d6a0b5,expired,payload_too_large,False,reduce_payload_size
evt_69e44cdd9698,delivered,none,False,none
evt_bd5851fea050,expired,payload_too_large,False,reduce_payload_size
evt_c67bba9e0f2f,expired,payload_too_large,False,reduce_payload_size
evt_2c617d41b063,delivered,none,False,none
evt_2584f5c70a9c,delivered,none,False,none
evt_99f83e16824e,delivered,none,False,none
evt_11e0f73491b7,expired,payload_too_large,False,reduce_payload_size
evt_8290a31f9ec4,delivered,none,False,none
evt_856f9b0bfc7c,expired,payload_too_large,False,reduce_payload_size
evt_f58054d5ac4b,expired,payload_too_large,False,reduce_payload_size
evt_9fdfb2f4f475,expired,payload_too_large,False,reduce_payload_size
evt_f761c0ea63ab,expired,timeout,True,investigate
evt_920687699014,expired,payload_too_large,False,reduce_payload_size
evt_5002efbe1523,delivered,none,False,none
evt_3bdf0f58e39e,delivered,none,False,none
evt_35d442e7cf80,delivered,none,False,none
evt_f3b7a5a56221,delivered,none,False,none
evt_ae34619486ce,expired,payload_too_large,False,reduce_payload_size
evt_c22e5eb7ce8d,expired,payload_too_large,False,reduce_payload_size
evt_0d7423c94c5a,expired,payload_too_large,False,reduce_payload_size
evt_6cc26b0175b1,delivered,none,False,none
evt_2a1100ef409e,delivered,none,False,none
evt_b25b6f4dcaba,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_38a849a1cabc,expired,payload_too_large,False,reduce_payload_size
evt_57f4d3069637,delivered,none,False,none
evt_68ccd9fca3b8,expired,payload_too_large,False,reduce_payload_size
evt_73f16501d9c4,delivered,none,False,none
evt_322acc4cff33,expired,payload_too_large,False,reduce_payload_size
evt_8b24785f13ab,expired,payload_too_large,False,reduce_payload_size
evt_86c0da6e60e2,delivered,none,False,none
evt_7227e18b1dce,expired,payload_too_large,False,reduce_payload_size
evt_a1e2cb191dda,expired,payload_too_large,False,reduce_payload_size
evt_d68bf0f3f036,expired,payload_too_large,False,reduce_payload_size
evt_a5789893ec44,delivered,none,False,none
evt_c5d84170643e,expired,payload_too_large,False,reduce_payload_size
evt_997e97dbf088,expired,payload_too_large,False,reduce_payload_size
evt_2decc3d14115,delivered,none,False,none
evt_172714b63aa4,delivered,none,False,none
evt_d2e44150b740,expired,payload_too_large,False,reduce_payload_size
evt_b5a6066d6c57,delivered,none,False,none
evt_71f011d1b3a0,delivered,none,False,none
evt_a4c3cb423f39,delivered,none,False,none
evt_4f52ab521b2b,expired,payload_too_large,False,reduce_payload_size
evt_5b8cb7b10edf,expired,payload_too_large,False,reduce_payload_size
evt_36b7d120d5bc,delivered,none,False,none
evt_114ea6954ee5,delivered,none,False,none
evt_9e1ca3e6ebca,delivered,none,False,none
evt_9753e0f6074c,expired,payload_too_large,False,reduce_payload_size
evt_d2a771135727,duplicate,duplicate_event,False,fix_retry_logic
evt_b4e2b4522c5e,delivered,none,False,none
evt_033ba5a1cf79,delivered,none,False,none
evt_946694c95cd2,expired,payload_too_large,False,reduce_payload_size
evt_f636009f7141,expired,payload_too_large,False,reduce_payload_size
evt_e6819cf4b779,delivered,none,False,none
evt_2397c246c43d,delivered,none,False,none
evt_bbf0121bcbae,expired,payload_too_large,False,reduce_payload_size
evt_2926b202b3c2,delivered,none,False,none
evt_1c0a6a402118,expired,payload_too_large,False,reduce_payload_size
evt_8b373cd00940,delivered,none,False,none
evt_e23f64798d20,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_ec95bcee559c,expired,payload_too_large,False,reduce_payload_size
evt_28d5e6885a1c,delivered,none,False,none
evt_e208e1a081f5,delivered,none,False,none
evt_242e950c5671,delivered,none,False,none
evt_6a45ed5e9e2e,expired,payload_too_large,False,reduce_payload_size
evt_3f96257860e3,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a799d21d59f3,delivered,none,False,none
evt_1f1cd0db3e61,expired,payload_too_large,False,reduce_payload_size
evt_f4d4d91596e9,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_45c13e873ce0,expired,payload_too_large,False,reduce_payload_size
evt_f86e03ba92ee,delivered,none,False,none
evt_93b75e689eaf,duplicate,duplicate_event,False,fix_retry_logic
evt_1b6e4114eb9d,delivered,none,False,none
evt_2122d261aba7,delivered,none,False,none
evt_6d6251b14d04,delivered,none,False,none
evt_233fd8bdf957,delivered,none,False,none
evt_92b2f3b3bc56,expired,payload_too_large,False,reduce_payload_size
evt_c0e0236c7734,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_4f56e68752f2,expired,payload_too_large,False,reduce_payload_size
evt_3a87b6838af3,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a7e42e42722c,expired,payload_too_large,False,reduce_payload_size
evt_8ea5cd48251a,expired,payload_too_large,False,reduce_payload_size
evt_5abac3aae58b,expired,malformed_response,True,investigate
evt_575e781f94f1,delivered,none,False,none
evt_94ff0513ab3c,delivered,none,False,none
evt_10fc8ad6e93a,expired,payload_too_large,False,reduce_payload_size
evt_06bfeb6a333b,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a5d7098857a2,delivered,none,False,none
evt_9d00b9d0effc,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f72c870c8fab,expired,payload_too_large,False,reduce_payload_size
evt_d24b80bf8799,delivered,none,False,none
evt_d4022e6e7675,delivered,none,False,none
evt_731e5bb73703,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_c67f96799ee2,delivered,none,False,none
evt_546ee0f040be,expired,payload_too_large,False,reduce_payload_size
evt_70a2c2eea562,expired,payload_too_large,False,reduce_payload_size
evt_19e86d36bc6f,expired,payload_too_large,False,reduce_payload_size
evt_7a26dada5127,expired,payload_too_large,False,reduce_payload_size
evt_33ec6c80ee5b,delivered,none,False,none
evt_e25650e801d5,expired,payload_too_large,False,reduce_payload_size
evt_7653895ad5da,delivered,none,False,none
evt_421258037e7b,expired,payload_too_large,False,reduce_payload_size
evt_94d19b261425,delivered,none,False,none
evt_72d224f6720a,expired,payload_too_large,False,reduce_payload_size
evt_684d890f56dd,delivered,none,False,none
evt_73c64863b0d2,delivered,none,False,none
evt_1d065d2df6af,delivered,none,False,none
evt_2d1ab7343a8b,delivered,none,False,none
evt_fb159cf25796,delivered,none,False,none
evt_1d13be67fd7f,delivered,none,False,none
evt_b82e818222de,delivered,none,False,none
evt_5ab3aeb96d6a,expired,payload_too_large,False,reduce_payload_size
evt_d343ee9beef7,expired,timeout,True,investigate
evt_bbfbeeb6a4cc,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_040c7b49d241,expired,payload_too_large,False,reduce_payload_size
evt_fba989445576,delivered,none,False,none
evt_8aad0ea2956c,expired,payload_too_large,False,reduce_payload_size
evt_867df51e5ff3,delivered,none,False,none
evt_9847e5f2154f,delivered,none,False,none
evt_454d5a1d9513,delivered,none,False,none
evt_78aef4f4240e,delivered,none,False,none
evt_794aa71927bb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d4d88800a61c,expired,payload_too_large,False,reduce_payload_size
evt_c72c187cad33,expired,payload_too_large,False,reduce_payload_size
evt_39c4fdc4c624,expired,payload_too_large,False,reduce_payload_size
evt_90fceeb617b6,delivered,none,False,none
evt_3344477c43e2,delivered,none,False,none
evt_04ef7ab720dc,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_7ba248a1d0fe,expired,payload_too_large,False,reduce_payload_size
evt_65a6624917a8,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_cf95a6fdf8ce,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0b6bcba9f06c,expired,payload_too_large,False,reduce_payload_size
evt_87fa8f9e1d90,delivered,none,False,none
evt_06806307aca7,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_84d2702e8e32,delivered,none,False,none
evt_ab5ba2130c77,delivered,none,False,none
evt_b7d43e7c3852,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_67cb461d0bda,expired,payload_too_large,False,reduce_payload_size
evt_a89faf6dff31,expired,payload_too_large,False,reduce_payload_size
evt_3db541350337,delivered,none,False,none
evt_3354a891ff83,delivered,none,False,none
evt_491f34c5a4e9,delivered,none,False,none
evt_21bc08e42408,delivered,none,False,none
evt_ed9a6f9725ec,expired,payload_too_large,False,reduce_payload_size
evt_269840f5911c,delivered,none,False,none
evt_daa2367f8a00,delivered,none,False,none
evt_758672268d17,duplicate,duplicate_event,False,fix_retry_logic
evt_923c825fa924,expired,payload_too_large,False,reduce_payload_size
evt_a8db9bbe0d04,delivered,none,False,none
evt_1e9f76f4568b,delivered,none,False,none
evt_8a204da0aa31,delivered,none,False,none
evt_d239e9c70bab,expired,payload_too_large,False,reduce_payload_size
evt_0c5c3135d74e,expired,timeout,True,investigate
evt_759c5aa977ca,expired,payload_too_large,False,reduce_payload_size
evt_274a2b95469f,expired,payload_too_large,False,reduce_payload_size
evt_0a0c0d8b5a9d,expired,payload_too_large,False,reduce_payload_size
evt_8e9543667c69,delivered,none,False,none
evt_9c43e4ab1d7b,expired,payload_too_large,False,reduce_payload_size
evt_5e8a1a0a6ef4,delivered,none,False,none
evt_023a6b5fd32c,expired,payload_too_large,False,reduce_payload_size
evt_fe476b28b834,delivered,none,False,none
evt_49f1ff68e9c0,expired,customer_endpoint_down,True,wait_and_retry
evt_cce1931fccf0,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8c8899d9a964,expired,payload_too_large,False,reduce_payload_size
evt_092c17c7816d,expired,payload_too_large,False,reduce_payload_size
evt_6577e13d9040,delivered,none,False,none
evt_db6af54ba220,delivered,none,False,none
evt_e1743769d298,delivered,none,False,none
evt_dc070c358ba6,expired,payload_too_large,False,reduce_payload_size
evt_c3181025adce,delivered,none,False,none
evt_a16a6970834b,expired,payload_too_large,False,reduce_payload_size
evt_822ad427bc45,delivered,none,False,none
evt_5f3f373de883,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_7a83e366e0af,expired,payload_too_large,False,reduce_payload_size
evt_95f94b54363f,delivered,none,False,none
evt_3a5a262b5b96,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_29b63954a758,expired,payload_too_large,False,reduce_payload_size
evt_b52924e5d12b,expired,customer_endpoint_down,True,wait_and_retry
evt_0a37cc392118,expired,customer_endpoint_down,True,wait_and_retry
evt_138a17601823,expired,payload_too_large,False,reduce_payload_size
evt_3a2f47998cef,expired,payload_too_large,False,reduce_payload_size
evt_e11cd9560e08,delivered,none,False,none
evt_6351d8211a15,expired,malformed_response,True,investigate
evt_c2e10faf5668,expired,replay_without_fix,False,investigate
evt_cfc8839c9ec2,delivered,none,False,none
evt_d73774652bfe,delivered,none,False,none
evt_7ecd717443fb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_94c509b7ca6c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_5bc469fbb56e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_42a1b0977b44,expired,payload_too_large,False,reduce_payload_size
evt_1bd33e4fe2b4,delivered,none,False,none
evt_2e65d2a5ad43,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_14af5fbf11e9,delivered,none,False,none
evt_efaaed24a7ed,delivered,none,False,none
evt_36849e2550df,delivered,none,False,none
evt_df9006051e9d,expired,payload_too_large,False,reduce_payload_size
evt_53920c456222,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_291a77202ad9,delivered,none,False,none
evt_705749784980,delivered,none,False,none
evt_0b70c94350f4,delivered,none,False,none
evt_39b1d3499c44,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_877b57747738,expired,payload_too_large,False,reduce_payload_size
evt_daf67141f5fb,delivered,none,False,none
evt_5c77547e4cd7,expired,payload_too_large,False,reduce_payload_size
evt_790212dfcb87,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8421531a3fd8,expired,payload_too_large,False,reduce_payload_size
evt_9a6d2666cf85,expired,payload_too_large,False,reduce_payload_size
evt_ad250528c21f,delivered,none,False,none
evt_8853a6e0a080,expired,payload_too_large,False,reduce_payload_size
evt_db36c7f3395b,expired,payload_too_large,False,reduce_payload_size
evt_52ee3afe21ee,delivered,none,False,none
evt_484ab39336c5,delivered,none,False,none
evt_3d4b0080a618,delivered,none,False,none
evt_4a2617180ecc,delivered,none,False,none
evt_57af74d3b2a1,expired,payload_too_large,False,reduce_payload_size
evt_fb0872fbba4a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_fbfe07c763b9,expired,payload_too_large,False,reduce_payload_size
evt_35a5f2070382,expired,payload_too_large,False,reduce_payload_size
evt_0de43c7cb341,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2db445736a11,delivered,none,False,none
evt_f63f0c13c765,expired,payload_too_large,False,reduce_payload_size
evt_6a821559fe13,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8c1fe6ccc1fb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_187f11194b90,delivered,none,False,none
evt_92851db0fe69,delivered,none,False,none
evt_a7c572a59472,delivered,none,False,none
evt_e083118b9dbb,delivered,none,False,none
evt_3a5d9959160d,expired,payload_too_large,False,reduce_payload_size
evt_9e5e63fe4948,expired,payload_too_large,False,reduce_payload_size
evt_6256109561ef,delivered,none,False,none
evt_bd978292b78a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1c5dc6e42acc,duplicate,duplicate_event,False,fix_retry_logic
